"WAVEL [µm]" "FLUX [Jy]" "FLUX_err [Jy]"
3.243481159210205 861.4717129466047 22.320764923226786
3.217353582382202 793.4920222869163 20.514433867210478
3.1909308433532715 724.2868156671111 18.730964338228766
3.1642038822174072 662.1612143883499 17.179043070048664
3.137164831161499 612.8290110056 15.988070410127872
3.109804630279541 581.0720099607869 15.226056103931224
3.0821139812469482 573.0266043304891 14.997974886362886
3.054084539413452 601.8182429679164 15.631868403538222
3.0257067680358887 676.0774297139313 17.334471894989104
2.996971368789673 784.3179453238331 19.76290892386454
2.9678683280944824 906.0730621051152 22.455663078384067
2.9383885860443115 1027.306387744778 25.19299334549734
2.908522129058838 1138.4083214678224 27.818425667367606
2.8782589435577393 1230.5557328974326 30.16310373028963
2.8475887775421143 1296.8594120217358 32.11030807961001
2.8165016174316406 1340.4720035818636 33.73079016981557
2.7849864959716797 1378.9209270458093 35.21151200554811
2.753032922744751 1430.4888643457386 37.75575307756817
2.720630407333374 1443.1386495714503 42.7177556715332
2.687767744064331 1324.1403717571832 59.25582957469598
7.906029224395752 271.4104290192187 7.541607095975547
7.961140155792236 275.13521077868495 7.649750893025869
8.016042709350586 279.2397956585869 8.16687476351171
8.0707368850708 281.57810895881084 8.84896123637215
8.125223159790039 280.9145723949588 9.198708128519788
8.179500579833984 281.01107965409227 9.535321074314421
8.233570098876953 280.6594386912838 9.842673331528669
8.287431716918945 280.2199814647815 10.1450939857404
8.341085433959961 280.111500431628 10.325554800285447
8.394530296325684 280.0096065947253 10.444286602055117
8.447768211364746 279.49965662181427 10.546386295478362
8.500797271728516 279.6187351063847 10.625873710516867
8.553616523742676 278.9272125267864 10.656349293034314
8.606228828430176 277.75783005907067 10.713826930890274
8.658634185791016 276.3331779682252 10.696870991076626
8.710829734802246 273.6205565611617 10.679554130915768
8.7628173828125 270.1599318650695 10.583522709262047
8.814598083496094 266.58311410227225 10.476785138187763
8.866168975830078 261.83175252726454 10.316724946602694
8.917532920837402 256.41661290839863 10.16274215447903
8.968688011169434 250.77732122833223 9.905854586594437
9.019634246826172 244.83565111592026 9.68191923972379
9.07037353515625 238.5996504459285 9.49933849953678
9.120903968811035 232.80821179863204 9.373701527708613
9.171226501464844 226.71597778845148 9.260741770189783
9.221341133117676 220.47736445020598 9.108927895188144
9.271246910095215 215.1242431109962 9.017444353721013
9.320944786071777 209.5026345719626 9.010640671111977
9.370434761047363 203.82530783545326 9.011828209974702
9.419716835021973 199.49626799657764 8.913809912722234
9.468789100646973 194.29899609052129 8.93356890226385
9.517654418945312 189.2232059062758 8.927039347832233
9.566311836242676 184.0438361882534 9.209452912695076
9.614760398864746 179.2628638065639 9.23062116787
9.66300106048584 175.8018948671398 8.991161805051846
9.711033821105957 173.07372160703733 8.607343438339566
9.758857727050781 171.23316446612682 8.075675708082553
9.806473731994629 169.88813411114447 7.594319659911302
9.8538818359375 168.46385368414698 7.199049236589353
9.901082038879395 167.1105811192707 6.941623291726315
9.948073387145996 166.65562277952398 6.797587593598544
9.994856834411621 166.66592962161323 6.638738912516687
10.041431427001953 166.82392647910535 6.523204233966677
10.087799072265625 166.2999954270268 6.54489432764707
10.133957862854004 165.50654055439506 6.547303796539626
10.179908752441406 165.97076381887385 6.538105012682136
10.225650787353516 166.23498097588197 6.528894099649725
10.271184921264648 165.8070210644817 6.4934878850104365
10.316511154174805 165.7499776357085 6.595058470081875
10.361629486083984 166.15421853975522 6.675990480381571
10.406538009643555 166.9565313969347 6.751249460458188
10.451240539550781 167.94966091232212 6.792371406965783
10.495733261108398 168.4325788402645 6.874428687159519
10.540019035339355 169.56506541102587 6.912436196047598
10.584095001220703 171.08682854113053 6.982615182697886
10.627964973449707 171.67641187172146 6.976052622604031
10.671625137329102 171.6815785150219 7.108236956308036
10.71507740020752 172.7429647912176 7.052266870204138
10.758321762084961 172.73359088083367 7.187102690953944
10.801358222961426 171.89430031126622 7.3231577263116785
10.844185829162598 172.62286198655065 7.3853064301900275
10.886805534362793 173.22430666584 7.399512107005321
10.929216384887695 172.33404915448344 7.63799573137481
10.971420288085938 173.06797228691224 7.476130201093736
11.013416290283203 172.00984250421845 7.626077649892184
11.05520248413086 171.7836645330803 7.70143836323666
11.096780776977539 172.2252302903804 7.701414808638595
11.138152122497559 171.2526407297396 7.886475687526215
11.179314613342285 169.4130275874568 7.975490409608927
11.220269203186035 168.06233065899363 7.888016202562728
11.261014938354492 165.09175245464576 8.042386866912596
11.301552772521973 163.02896414600312 7.96705124584053
11.34188175201416 161.1029724374524 7.8417117030602705
11.382003784179688 158.90755212667656 7.630499728758949
11.421916961669922 156.72031274734573 7.340260840958333
